CODMES,CODSOLICITUD,prediction_peak
201409,20488,0.19345807
201409,18633,0.19650616
201409,18298,0.19938745
201409,21111,0.1843401
201409,18966,0.18295516
201409,22077,0.20336902
201409,20872,0.19158664
201409,19701,0.20854516
201409,20767,0.18295516
201409,20830,0.19202824
201409,20004,0.21653642
201409,20696,0.18725896
201409,22994,0.18303405
201409,20422,0.18295516
201409,23040,0.18295516
201409,19907,0.19878528
201409,20820,0.18846852
201409,19232,0.18696386
201409,19338,0.18295516
201409,19935,0.1913735
201409,19116,0.18295516
201409,20819,0.19322082
201409,18691,0.18672782
201409,20209,0.18480717
201409,19308,0.20891358
201409,22397,0.19566147
201409,20675,0.18295516
201409,23206,0.1843401
201409,18799,0.19572769
201409,23072,0.18295516
201409,22308,0.18295516
201409,19024,0.18303405
201409,19698,0.1861465
201409,23078,0.18787248
201409,22809,0.18415079
201409,18656,0.20203154
201409,21439,0.21645227
201409,23102,0.18861775
201409,23252,0.1912254
201409,21687,0.18295516
201409,18190,0.20802294
201409,18515,0.18295516
201409,19078,0.19219045
201409,22379,0.20663558
201409,22434,0.18295516
201409,19858,0.18295516
201409,21436,0.18948682
201409,20884,0.19938539
201409,18606,0.22240548
201409,18195,0.18295516
201409,18931,0.18554272
201409,18873,0.19794069
201409,22829,0.18295516
201409,18213,0.2065443
201409,20005,0.18982786
201409,22643,0.18295516
201409,21455,0.18977737
201409,19597,0.1949037
201409,21049,0.18554272
201409,20660,0.20531844
201409,18639,0.18850036
201409,20748,0.18420586
201409,22302,0.20769465
201409,22281,0.18295516
201409,18373,0.19354203
201409,19809,0.18725896
201409,21030,0.2056035
201409,19733,0.18852307
201409,19171,0.18295516
201409,22310,0.18295516
201409,18884,0.1952615
201409,21039,0.19943206
201410,18209,0.21465139
201410,20597,0.18952124
201410,18261,0.1962884
201410,22708,0.19158664
201410,20814,0.18295516
201410,18705,0.19016236
201410,22272,0.18600468
201410,21370,0.18423188
201410,22592,0.19873466
201410,20657,0.18441798
201410,18308,0.1893552
201410,21499,0.18415079
201410,21186,0.18469124
201410,21762,0.18597247
201410,21495,0.19031994
201410,21837,0.18575412
201410,21673,0.2030638
201410,22639,0.18575412
201410,23264,0.21222875
201410,21911,0.18480717
201410,22568,0.18295516
201410,20785,0.18295516
201410,18278,0.18295516
201410,19838,0.19246387
201410,20838,0.19962265
201410,22221,0.19252998
201410,23399,0.18295516
201410,19758,0.18705967
201410,18913,0.18295516
201410,20669,0.18286034
201410,20783,0.18405549
201410,22285,0.19258131
201410,19339,0.18570101
201410,20740,0.21682097
201410,20951,0.19291942
201410,18265,0.19225565
201410,21107,0.20249903
201410,18774,0.18295516
201410,19466,0.21113457
201410,20607,0.18295516
201410,23178,0.18295516
201410,23486,0.18358184
201410,18252,0.19594659
201410,20536,0.18295516
201410,22932,0.18898591
201410,19001,0.18678164
201410,20782,0.19488983
201410,21459,0.1843401
201410,18909,0.20978388
201410,18289,0.19608568
201410,19500,0.19818462
201410,19976,0.19361904
201410,18620,0.20032288
201410,19048,0.1913912
201410,18347,0.18899472
201410,23525,0.20320785
201410,18872,0.2006173
201410,20146,0.19192366
201410,23192,0.22698423
201410,22903,0.18873444
201410,20456,0.18672782
201410,20308,0.2081514
201410,18741,0.18295516
201410,19412,0.18610074
201410,23326,0.18295516
201410,23410,0.19332291
201410,21271,0.1843401
201410,21708,0.18295516
201410,20787,0.18916695
201410,22286,0.18295516
201410,22411,0.18699163
201410,20614,0.1863181
201410,23165,0.1843401
201410,22351,0.18295516
201410,20203,0.19531514
201410,18271,0.19131896
201410,20524,0.18858238
201410,21815,0.1884594
201410,20952,0.21959856
201410,18623,0.19948915
201410,22225,0.18799233
201410,18974,0.19520439
201410,20046,0.195167
201410,20751,0.18810548
201410,20457,0.19262213
201410,20582,0.18295516
201410,22923,0.2151332
201410,22178,0.1873582
201410,20448,0.1843401
201410,23415,0.18295516
201410,21950,0.18512335
201410,22981,0.19240797
201410,21959,0.1976416
201410,21212,0.18295516
201410,20459,0.18415079
201410,18856,0.20618114
201410,21817,0.18816939
201410,18455,0.18295516
201410,18777,0.2077239
201410,19940,0.19764005
201410,21150,0.18538296
201410,22512,0.18343684
201410,19678,0.2334572
201410,19867,0.19240797
201410,18473,0.19362274
201410,21081,0.1885885
201410,21417,0.1851789
201410,21003,0.18428978
201410,21093,0.18295516
201410,22622,0.18295516
201410,21978,0.18295516
201410,21038,0.18286034
201410,18787,0.19365072
201410,18828,0.18799233
201410,22729,0.2269709
201410,21811,0.1845957
201410,19932,0.18597247
201410,20499,0.19014192
201410,20089,0.19927736
201410,22582,0.19388291
201410,23093,0.2265343
201410,20928,0.18295516
201410,22113,0.1843401
201410,22822,0.18295516
201410,20739,0.18705967
201410,20157,0.18944167
201410,18391,0.18568718
201410,20953,0.18952036
201410,19337,0.18295516
201410,19201,0.19676879
201410,21113,0.18378907
201410,20427,0.18295516
201410,19291,0.18295516
201410,20446,0.20394658
201410,19732,0.19049995
201410,19651,0.1843401
201410,22475,0.19084328
201410,23134,0.18831925
201410,23129,0.18597247
201410,19915,0.18378907
201410,21933,0.18343684
201410,22258,0.19512258
201410,22503,0.22116578
201410,20040,0.18424475
201410,22095,0.1851789
201410,19188,0.20419118
201410,20832,0.18286034
201410,19103,0.18295516
201410,23056,0.1878901
201410,18514,0.1845957
201410,21091,0.20900437
201410,22557,0.20822307
201410,20533,0.18415079
201410,23483,0.18415079
201410,21623,0.21174584
201410,23116,0.18705967
201410,19411,0.21294422
201410,21440,0.18295516
201410,21154,0.1843401
201410,18536,0.20176597
201410,19721,0.18780583
201410,22315,0.20011902
201410,20186,0.18725896
201410,20786,0.19034554
201410,23350,0.18303405
201410,21767,0.19070883
201410,20019,0.18480717
201410,22723,0.18295516
201410,20354,0.18725896
201410,21693,0.1843401
201410,23529,0.1884762
201410,22849,0.18725896
201410,20320,0.2194505
201410,22792,0.21096683
201410,22394,0.19392271
201410,20000,0.18809667
201410,21517,0.18295516
201410,21300,0.18295516
201410,22842,0.18295516
201410,22976,0.1843401
201410,20627,0.2020746
201410,20451,0.19936813
201410,23393,0.18710804
201410,19713,0.18454346
201410,18961,0.20449214
201410,19227,0.18480717
201410,20756,0.1878523
201410,20449,0.18574351
201410,22154,0.22081695
201410,20216,0.18454346
201410,22819,0.18841735
201410,19824,0.18844712
201410,21577,0.1843401
201410,18343,0.1843401
201410,19129,0.19568485
201410,23240,0.20420218
201410,21904,0.18295516
201410,20064,0.19343373
201410,21531,0.19168943
201410,19648,0.19116499
201410,22388,0.18916902
201410,21701,0.18415079
201410,20136,0.18303405
201410,22404,0.18286034
201410,23191,0.20203803
201410,21752,0.19733262
201410,20368,0.18295516
201410,18651,0.18629055
201410,19669,0.18295516
201410,21096,0.18378907
201410,19081,0.18958466
201410,18989,0.19373205
201410,20220,0.18593769
201410,18525,0.20220141
201410,22887,0.21012318
201410,23173,0.22594963
201410,20207,0.18295516
201410,19553,0.18787248
201410,19717,0.21906123
201410,21834,0.18904334
201410,20520,0.21420509
201410,18219,0.20478748
201410,19409,0.18816939
201410,22727,0.2114406
201410,23113,0.19081482
201410,20681,0.18286034
201410,20119,0.1924308
201410,19019,0.19124438
201410,20343,0.19183062
201410,20130,0.18295516
201410,21402,0.20555595
201410,22064,0.18816939
201410,19316,0.1843401
201410,18922,0.18789206
201410,20846,0.21392302
201410,18494,0.19087078
201410,18830,0.18415079
201410,19294,0.18705967
201410,22417,0.18295516
201410,19345,0.19086425
201410,19148,0.18554272
201410,23045,0.18295516
201410,19128,0.18899472
201410,21042,0.18343684
201410,20229,0.18420064
201410,20148,0.21157652
201410,23475,0.18378907
201410,20961,0.19032326
201410,22334,0.18597247
201410,18334,0.18295516
201410,19517,0.18295516
201410,20110,0.19120711
201410,19957,0.2161409
201410,21043,0.19776618
201410,19646,0.18555376
201410,21830,0.20745687
201410,20646,0.18568255
201410,20956,0.22063304
201410,21742,0.18787248
201410,19622,0.1879087
201410,22416,0.19584808
201410,22014,0.18295516
201410,23454,0.18295516
201410,22207,0.18816939
201410,21973,0.18295516
201410,22270,0.22046383
201410,21164,0.20145248
201410,18622,0.18810548
201410,21829,0.18728323
201410,19854,0.18295516
201410,20441,0.18295516
201410,21882,0.20041138
201410,19946,0.19191982
201410,19703,0.18295516
201410,18163,0.18295516
201410,21288,0.20479175
201410,18319,0.1853543
201410,23217,0.1948232
201410,18281,0.18988483
201410,18598,0.22687648
201410,18854,0.20158991
201410,20882,0.20514415
201410,22203,0.18597247
201410,23366,0.18462288
201410,18527,0.19932166
201410,19969,0.18295516
201410,20155,0.1920952
201410,22726,0.18295516
201410,20431,0.19327569
201410,20977,0.20557202
201410,21967,0.21984532
201410,21836,0.18295516
201410,22306,0.20108601
201410,20091,0.18469124
201410,23232,0.20462787
201410,20897,0.18982786
201410,20753,0.18787248
201410,22646,0.18967889
201410,21268,0.19067882
201410,21588,0.19092806
201410,20348,0.19890314
201410,18177,0.18295516
201410,21059,0.1858785
201410,22720,0.19246387
201410,22476,0.19419888
201410,19607,0.18752943
201410,20006,0.18430726
201410,20058,0.18714474
201410,22993,0.19971135
201410,22926,0.18295516
201410,21400,0.18844712
201410,20733,0.18295516
201410,21516,0.19738297
201410,22378,0.19492055
201410,23267,0.19935049
201410,18789,0.18295516
201410,22519,0.18928604
201410,22980,0.18295516
201410,18874,0.18707721
201410,22143,0.2194434
201410,21305,0.18504126
201410,22521,0.18295516
201410,22875,0.18295516
201410,19992,0.18295516
201410,20995,0.18574709
201410,20863,0.21843536
201410,23480,0.18575412
201410,19930,0.18575412
201411,19911,0.19940323
201411,18577,0.1861465
201411,18423,0.21265285
201411,23054,0.18705967
201411,18599,0.19036065
201411,20438,0.1849889
201411,20611,0.18593769
201411,22734,0.19157583
201411,22062,0.18755007
201411,18371,0.20529604
201411,18882,0.21653642
201411,18968,0.18661897
201411,21051,0.18295516
201411,18894,0.18696386
201411,19297,0.1843401
201411,19640,0.18775614
201411,18321,0.18295516
201411,19726,0.22396035
201411,22441,0.18295516
201411,19169,0.19992487
201411,22984,0.18295516
201411,19872,0.18295516
201411,23031,0.18415079
201411,20098,0.18916768
201411,19781,0.1907269
201411,18880,0.19228083
201411,19181,0.19196138
201411,21230,0.18725896
201411,22094,0.20787583
201411,20315,0.18964893
201411,20848,0.18437532
201411,18733,0.18671528
201411,18570,0.1843401
201411,22770,0.18295516
201411,21211,0.21012178
201411,18783,0.18295516
201411,19269,0.21151325
201411,19908,0.18295516
201411,23299,0.18295516
201411,19295,0.19423313
201411,19306,0.18952036
201411,21803,0.18454346
201411,22427,0.18780583
201411,23117,0.18295516
201411,18713,0.1877114
201411,21672,0.18846852
201411,23371,0.18780583
201411,21232,0.19229332
201411,23407,0.1890928
201411,18221,0.18295516
201411,20100,0.18597247
201411,20158,0.18295516
201411,22231,0.18295516
201411,18193,0.22506982
201411,18215,0.18295516
201411,21700,0.18295516
201411,18420,0.1890928
201411,23373,0.18295516
201411,20262,0.1845957
201411,21426,0.18725896
201411,22422,0.1843401
201411,22350,0.19580981
201411,23469,0.18796249
201411,22040,0.18705967
201411,22518,0.1878901
201411,20386,0.20735605
201411,22697,0.18295516
201411,18794,0.18736199
201411,19276,0.18597247
201411,19096,0.189477
201411,18459,0.2271579
201411,23256,0.22105156
201411,20677,0.19070883
201411,18780,0.18295516
201411,19043,0.18454346
201411,23349,0.23536655
201411,20800,0.1856582
201411,21615,0.2052908
201411,22267,0.22637405
201411,22184,0.18846565
201411,20305,0.18295516
201411,20393,0.1843401
201411,20776,0.18690437
201411,21602,0.18597247
201411,20723,0.18454346
201411,20640,0.18512842
201411,18313,0.18723333
201411,23187,0.22555381
201411,19406,0.20082867
201411,23368,0.2065659
201411,18626,0.18809667
201411,18920,0.18740109
201411,20383,0.19266978
201411,21993,0.18846852
201411,18990,0.18688156
201411,19334,0.21966381
201411,19664,0.21150956
201411,21575,0.18987632
201411,18304,0.1843401
201411,18645,0.19538097
201411,22246,0.18303405
201411,21045,0.18705967
201411,19977,0.1857202
201411,20590,0.21462975
201411,18230,0.18295516
201411,23381,0.18295516
201411,20462,0.20816967
201411,21041,0.23829645
201411,23277,0.1912254
201411,23443,0.18303405
201411,22744,0.18984331
201411,21633,0.18295516
201411,19413,0.19263572
201411,20638,0.18814865
201411,19877,0.19086991
201411,22222,0.18303405
201411,19106,0.19099882
201411,21755,0.19871919
201411,21984,0.1878901
201411,22091,0.19939697
201411,20012,0.18295516
201411,22682,0.1861465
201411,19060,0.1843401
201411,22046,0.18303405
201411,22869,0.18928604
201411,18680,0.18295516
201411,19187,0.18295516
201411,21431,0.19073303
201411,19567,0.19940323
201411,19882,0.2138169
201411,18435,0.19710733
201411,19916,0.18942545
201411,18211,0.19938564
201411,20780,0.18787248
201411,22109,0.18295516
201411,22508,0.18752943
201411,18915,0.18563515
201411,18700,0.18716244
201411,20578,0.18295516
201411,23307,0.18295516
201411,18801,0.2045695
201411,22418,0.18295516
201411,23493,0.1910904
201411,21889,0.18295516
201411,19418,0.18295516
201411,23285,0.20972648
201411,22021,0.21222548
201411,22294,0.1843401
201411,21035,0.18610074
201411,19919,0.189241
201411,20555,0.18597247
201411,18191,0.18295516
201411,19424,0.18958466
201411,22111,0.1889928
201411,22872,0.19379808
201411,18491,0.19551927
201411,19895,0.2269709
201411,22941,0.18597247
201411,18374,0.19230959
201411,20843,0.2104336
201411,18436,0.18295516
201411,20741,0.18554272
201411,20896,0.18295516
201411,21239,0.19568485
201411,23077,0.18286034
201411,20918,0.18454346
201411,20853,0.21755613
201411,18169,0.18982786
201411,21374,0.19747424
201411,23432,0.2135537
201411,18602,0.19173113
201411,20009,0.1855907
201411,20942,0.19332291
201411,23331,0.19429441
201411,20691,0.18295516
201411,18619,0.19848911
201411,19661,0.18295516
201411,18406,0.18780583
201411,20581,0.18295516
201411,21215,0.18295516
201411,19379,0.1843401
201411,20128,0.18295516
201411,21676,0.18378907
201411,20077,0.18295516
201411,20247,0.2115422
201411,19109,0.20471042
201411,23175,0.18605316
201411,23466,0.1878901
201411,18772,0.18415079
201411,23340,0.20424193
201411,21621,0.18295516
201411,18945,0.18295516
201411,20454,0.18295516
201411,21539,0.19258744
201411,22574,0.19953406
201411,21067,0.19379228
201411,20321,0.20260622
201411,20381,0.18295516
201411,19447,0.18454346
201411,18512,0.18454346
201411,23123,0.21774882
201411,21754,0.18568255
201411,20940,0.18568255
201411,18317,0.23081705
201411,21542,0.1843401
201411,18850,0.21653642
201411,20635,0.18295516
201411,23319,0.18295516
201411,19899,0.21609451
201411,23098,0.18755007
201411,21937,0.18844524
201411,19786,0.18752748
201411,21666,0.18295516
201411,23564,0.1931584
201411,23546,0.19738977
201411,19402,0.19672355
201411,22034,0.1843401
201411,19894,0.18716244
201411,22837,0.1913117
201411,20636,0.21052247
201411,20618,0.18576206
201411,18795,0.18467562
201411,22767,0.20910837
201411,23119,0.18295516
201411,19342,0.18295516
201411,22235,0.18295516
201411,20808,0.18295516
201411,23041,0.22506982
201411,18529,0.20294394
201411,22514,0.2186998
201411,22336,0.19347802
201411,18218,0.22089612
201411,23225,0.20637128
201411,20473,0.18295516
201411,21616,0.19452195
201411,20731,0.18787248
201411,20844,0.20640232
201411,20799,0.18295516
201411,20384,0.1891105
201411,18381,0.1843401
201411,20322,0.2205639
201411,22059,0.21200447
201411,18462,0.18295516
201411,18907,0.19495963
201411,21481,0.18707721
201411,21209,0.18575412
201411,18524,0.19550999
201411,21484,0.20043832
201411,20721,0.19066979
201411,18465,0.18575412
201411,21345,0.1843401
201411,20463,0.18874805
201411,21547,0.2076574
201411,21778,0.18844712
201411,22752,0.18415079
201411,20562,0.18608634
201411,20719,0.18725896
201411,20778,0.18716244
201411,20794,0.20982775
201411,19476,0.18295516
201411,22135,0.1843401
201411,18544,0.18295516
201411,23211,0.18295516
201411,20198,0.18295516
201411,20245,0.23059422
201411,18822,0.19862331
201411,18272,0.21149497
201411,20965,0.2099807
201411,19420,0.18295516
201411,22839,0.18295516
201411,22676,0.2089474
201411,23147,0.19999617
201411,22693,0.1913735
201411,22922,0.18295516
201411,22314,0.18716244
201411,23136,0.22651514
201411,23449,0.19776699
201411,19351,0.18303405
201411,23024,0.215177
201411,18520,0.1843401
201411,23076,0.19674459
201411,23156,0.18295516
201411,21962,0.18620674
201411,22087,0.18295516
201411,20898,0.18430726
201411,19046,0.18295516
201411,18843,0.18480717
201411,22533,0.20969467
201411,22769,0.18441947
201411,19635,0.18554272
201411,20914,0.20985511
201411,18589,0.18430726
201411,21293,0.21588884
201411,20941,0.1898663
201411,22215,0.18599024
201411,20792,0.18693493
201411,22390,0.20246828
201411,23170,0.18295516
201411,21568,0.1878288
201411,20296,0.18454346
201411,21861,0.18540779
201411,23502,0.19883382
201411,23110,0.22282165
201411,18908,0.18574709
201411,20123,0.18415079
201411,21198,0.19188903
201411,20366,0.18725896
201411,20573,0.1843401
201411,21170,0.19819973
201411,19054,0.2075657
201411,22522,0.21319844
201411,20645,0.18492718
201411,19275,0.1843401
201411,20162,0.18295516
201411,21555,0.21550164
201411,20095,0.19240797
201411,18489,0.18739618
201411,20909,0.18295516
201411,23390,0.18295516
201411,20340,0.19064109
201411,18237,0.18705967
201411,19743,0.18955146
201411,22081,0.18295516
