CODMES,CODSOLICITUD,prediction_corpus
201408,21353,0.4109621
201408,23555,0.46467343
201408,21084,0.5053419
201408,18812,0.24221095
201408,18495,0.5196122
201408,22044,0.75892466
201408,20937,0.42968693
201408,21287,0.45518956
201408,22506,0.7837537
201408,20312,0.043167744
201408,19873,0.36977863
201408,19315,0.70513225
201408,19832,0.7073513
201408,22055,0.47165146
201408,18839,0.73327184
201408,22738,0.32121706
201408,20652,0.7268256
201408,22579,0.6066492
201408,18283,0.1428891
201408,21519,0.113998
201408,19773,0.42661354
201408,22301,0.69730914
201408,22714,0.046487093
201408,23723,0.30256903
201408,23317,0.19062974
201408,20335,0.44634262
201408,19591,0.29141432
201408,22164,0.7809428
201408,19881,0.46651876
201408,18957,0.5921212
201408,21129,0.27040887
201408,21430,0.4335455
201408,19010,0.5549128
201408,21653,0.43198416
201408,22025,0.27878714
201408,19966,0.5129763
201408,19211,0.6128461
201408,21327,0.45631626
201408,20171,0.1390564
201408,19633,0.23060238
201408,21500,0.19846101
201408,20877,0.39142632
201408,21683,0.1738124
201408,23583,0.11177597
201408,23308,0.5663096
201408,19270,0.48391744
201408,22058,0.5083592
201408,21956,0.6690284
201408,20972,0.56710535
201408,23135,0.098004706
201408,20602,0.23413387
201408,20653,0.07186547
201408,20362,0.23639023
201408,22730,0.097146235
201408,22760,0.179627
201408,30385,0.5694423
201408,21617,0.5425559
201408,19459,0.508698
201408,20380,0.22449611
201408,22490,0.773496
201408,23430,0.62534726
201408,30365,0.26401863
201408,20208,0.6109674
201408,23324,0.13339703
201408,30285,0.3511294
201408,21764,0.19761336
201408,19769,0.25512108
201408,19783,0.21452309
201408,23026,0.20070823
201408,18679,0.70266616
201408,23346,0.6087737
201408,19247,0.54858935
201408,30397,0.43476295
201408,19451,0.7641328
201408,19165,0.1677316
201408,23051,0.20210926
201408,21470,0.510435
201408,23043,0.20629698
201408,21596,0.6773644
201408,18811,0.5338191
201408,23720,0.50506455
201408,20228,0.23330925
201408,23143,0.7197107
201408,20970,0.42153022
201408,18829,0.12590359
201408,21828,0.26970285
201408,20507,0.5124281
201408,20391,0.27355245
201408,21952,0.39974397
201408,18253,0.66169083
201408,22665,0.45944804
201408,21995,0.09398083
201408,22376,0.3736369
201408,21760,0.19386804
201408,19947,0.06801906
201408,18813,0.7906422
201408,22959,0.38355336
201408,30391,0.100636706
201408,20112,0.50520027
201408,23478,0.43417615
201408,30236,0.4334328
201408,19924,0.103069864
201408,23137,0.44258568
201408,21388,0.51030123
201408,20197,0.63639194
201408,23687,0.4281659
201408,20168,0.2986899
201408,23515,0.4367987
201408,20761,0.07083869
201408,21489,0.72326744
201408,19039,0.60082525
201408,21264,0.4148415
201408,23648,0.3095654
201408,18883,0.6300944
201408,21661,0.6684235
201408,22948,0.12931147
201408,22797,0.6732476
201408,22096,0.31016725
201408,19985,0.73198247
201408,19079,0.60702986
201408,30296,0.05351625
201408,18833,0.14187591
201408,19949,0.2391226
201408,21545,0.2702357
201408,18318,0.61190814
201408,23618,0.63095707
201408,29241,0.058135852
201408,20545,0.86154264
201408,20115,0.58495224
201408,20690,0.31769383
201408,22060,0.06378365
201408,21768,0.54685545
201408,21657,0.18880351
201408,21605,0.20458798
201408,22832,0.32184857
201408,20726,0.13885105
201408,29251,0.18332858
201408,21919,0.34721455
201408,19636,0.09379256
201408,20392,0.3517888
201408,18636,0.4397537
201408,19097,0.09893845
201408,21591,0.38391244
201408,22255,0.2021236
201408,21405,0.55379844
201408,22212,0.74635845
201408,20226,0.4108784
201408,18824,0.3617195
201408,21556,0.11135265
201408,22703,0.23026162
201408,24627,0.49154618
201408,20316,0.17627965
201408,19822,0.3493553
201408,18761,0.080780916
201408,19437,0.08586197
201408,21668,0.11944545
201408,30362,0.5442593
201408,22345,0.34075627
201408,21724,0.24962372
201408,20408,0.4783732
201409,19522,0.2926201
201409,18569,0.6712635
201409,20570,0.13645133
201409,19470,0.555748
201409,19172,0.6264276
201409,19310,0.16563445
201409,20521,0.6337496
201409,20894,0.08943621
201409,20682,0.31575906
201409,20556,0.085153066
201409,23146,0.3894698
201409,21068,0.22730172
201409,23398,0.259174
201409,19273,0.20396467
201409,23094,0.36857152
201409,19561,0.04808133
201409,22165,0.7018448
201409,21790,0.39959663
201409,22918,0.0705793
201409,20517,0.0903165
201409,18889,0.7344184
201409,20227,0.29091084
201409,18410,0.39195904
201409,22047,0.22809501
201409,21487,0.058565836
201409,20160,0.38202763
201409,23103,0.4422779
201409,18846,0.49584642
201409,20344,0.27197826
201409,19823,0.24948907
201409,19368,0.7124358
201409,20856,0.40931517
201409,22456,0.38485354
201409,20156,0.35612276
201409,19397,0.73842824
201409,22747,0.5708775
201409,23002,0.11889799
201409,21157,0.7018927
201409,20501,0.55300546
201409,20720,0.15205021
201409,19973,0.705225
201409,21172,0.7405515
201409,22241,0.3837079
201409,18746,0.7418154
201409,20122,0.20186363
201409,21044,0.25205258
201409,19260,0.5317136
201409,20400,0.5422825
201409,20062,0.51773983
201409,20505,0.6590367
201409,21955,0.44637635
201409,19074,0.33539104
201409,19731,0.4256074
201409,22073,0.3112383
201409,23247,0.22192673
201409,23237,0.3330135
201409,22669,0.16059366
201409,21737,0.38818622
201409,19360,0.5144724
201409,19525,0.6621911
201409,20311,0.6198239
201409,23396,0.23679636
201409,22577,0.2974323
201409,21332,0.6870683
201409,19399,0.4298149
201409,18280,0.7315494
201409,18658,0.46154794
201409,22601,0.20254843
201409,20184,0.5714233
201409,18192,0.29693922
201409,21983,0.2400842
201409,20288,0.17597418
201409,22439,0.088454574
201409,22567,0.27277112
201409,22019,0.43670127
201409,22523,0.332342
201409,23160,0.40694693
201409,18935,0.6877399
201409,21201,0.10574767
201409,21446,0.79369015
201409,19125,0.19796431
201409,20045,0.62243146
201409,19694,0.48352167
201409,18838,0.3434244
201409,19869,0.66550994
201409,20050,0.73107314
201409,21021,0.4401901
201409,18895,0.36153978
201409,19768,0.14123994
201409,19929,0.43396717
201409,20364,0.32174253
201409,19162,0.08600495
201409,19132,0.27319092
201409,18782,0.27002466
201409,18484,0.6412353
201409,20552,0.7185948
201409,18978,0.2603701
201409,19173,0.38653553
201409,20104,0.18418984
201409,21594,0.33308187
201409,22619,0.36621836
201409,23315,0.46926293
201409,18427,0.3411686
201409,18769,0.16066454
201409,20152,0.5232758
201409,21233,0.28315744
201409,20861,0.42965445
201409,19277,0.389711
201409,21015,0.07873434
201409,19761,0.4749606
201409,18975,0.44217145
201409,23179,0.617167
201409,20738,0.06776466
201409,18264,0.745175
201409,21336,0.37962988
201409,19816,0.28670412
201409,21313,0.18421395
201409,20001,0.11307947
201409,22749,0.39548662
201409,23322,0.505585
201409,21480,0.20589325
201409,21284,0.083613575
201409,18573,0.2680866
201409,19264,0.15675218
201409,19225,0.3951355
201409,20060,0.21081468
201409,19398,0.41965592
201409,21747,0.6231768
201409,21842,0.36180967
201409,23238,0.1642973
201409,21357,0.45432127
201409,23380,0.56379116
201409,18531,0.46553394
201409,21772,0.17017575
201409,21863,0.4574898
201409,22239,0.3271179
201409,22374,0.464357
201409,19706,0.7643349
201409,21359,0.31917712
201409,21874,0.2134241
201409,18902,0.6932142
201409,20917,0.39123437
201409,21618,0.5962286
201409,19050,0.8007964
201409,18244,0.31911027
201409,19415,0.47168684
201409,19687,0.1938355
201409,21943,0.06986948
201409,19631,0.35583535
201409,19833,0.10136923
201409,21854,0.322404
201409,18186,0.73519236
201409,21321,0.81985426
201409,21572,0.38888857
201409,22463,0.26739192
201409,19134,0.36716247
201409,20749,0.1630718
201409,22534,0.09985853
201409,18507,0.14116493
201409,20065,0.43430522
201409,18428,0.32289872
201409,19659,0.57317495
201409,21788,0.25099832
201409,19889,0.35725325
201409,20665,0.17839687
201409,22260,0.53852737
201409,20998,0.2713447
201409,19346,0.24140073
201409,20339,0.28962037
201409,23039,0.6753407
201409,19361,0.25325763
201409,20435,0.19970374
201409,18682,0.11124908
201409,19194,0.57247776
201409,23403,0.48757732
201409,22163,0.3827001
201409,19331,0.14005683
201409,19502,0.7490257
201409,23362,0.21165374
201409,20647,0.29852968
201409,21229,0.14757949
201409,19951,0.12031399
201409,23351,0.55994225
201409,19452,0.24502105
201409,20267,0.29787934
201409,22542,0.15293749
201409,19662,0.4384864
201409,22755,0.08175098
201409,21463,0.32757872
201409,22882,0.3339191
201409,19628,0.66472536
201409,18532,0.6600617
201409,22458,0.04432192
201409,18697,0.21228018
201409,22946,0.35927367
201409,21909,0.6690939
201409,23386,0.094405666
201409,19529,0.4448939
201409,20189,0.57455045
201409,21245,0.59804565
201409,18739,0.5271588
201409,19807,0.7366768
201409,21253,0.21426784
201409,20736,0.5834177
201409,22330,0.2666844
201409,23182,0.2381516
201409,20096,0.55217856
201409,20223,0.04807454
201409,19280,0.14683464
201409,20939,0.6028331
201409,22547,0.15707365
201409,20094,0.10921892
201409,19075,0.61343795
201409,19101,0.5531208
201409,20686,0.6467952
201409,19852,0.7566132
201409,18415,0.22136137
201409,20251,0.31883276
201409,21237,0.6311501
201409,18188,0.2523467
201409,22129,0.12516676
201409,19764,0.1348436
201409,20781,0.33367595
201409,18187,0.5779233
201409,21543,0.22100243
201409,23339,0.71825355
201409,19777,0.24652904
201409,23258,0.5183936
201409,21719,0.4666657
201409,18210,0.74524397
201409,21534,0.50141394
201409,19870,0.16010182
201409,23154,0.8432645
201409,19369,0.47469056
201409,20855,0.21401925
201409,19499,0.52102333
201409,22613,0.19170353
201409,18394,0.44463122
201409,18816,0.7219456
201409,18826,0.5878464
201409,21610,0.49145046
201409,18983,0.34352204
201409,20240,0.41927058
201409,19076,0.30861744
201409,21734,0.07121591
201409,22528,0.57255113
201409,22311,0.3513088
201409,22935,0.6630773
201409,21744,0.3319643
201409,18337,0.62836313
201409,21236,0.28983977
201409,23132,0.76723135
201409,22410,0.64020544
201409,19851,0.4629019
201409,18949,0.37641346
201409,21994,0.25534105
201409,22677,0.11080177
201409,21007,0.14030088
201409,19885,0.20058519
201409,22737,0.23008293
201409,18426,0.7926122
201409,22649,0.17005552
201409,22391,0.5619815
201409,21316,0.40275922
201409,18517,0.4142086
201409,19182,0.12098502
201409,21429,0.1459175
201409,19348,0.5216667
201409,20718,0.07701566
201409,21853,0.64752835
201409,18247,0.6203286
201409,18389,0.41251168
201409,23068,0.23360854
201409,19293,0.67079175
201409,20114,0.3286724
201409,18603,0.48000535
201409,21809,0.6081818
201409,18366,0.7067089
201409,23183,0.1960053
201409,18300,0.74230087
201409,18803,0.62619704
201409,18910,0.6842873
201409,19407,0.1895621
201409,18958,0.6865211
201409,22107,0.48638612
201409,21158,0.35997704
201409,18476,0.37811264
201409,19012,0.51925784
201409,21986,0.39047563
201409,20414,0.6030287
201409,21009,0.07409574
201409,22011,0.04799516
201409,22333,0.54215497
201409,19844,0.29316825
201409,21028,0.14224084
201409,21722,0.63310856
201409,21143,0.7031615
201409,21188,0.5620848
201409,18730,0.6462074
201409,22539,0.30875236
201409,20724,0.075511195
201409,20165,0.17561825
201409,22705,0.5186127
201409,18545,0.2577353
201409,19527,0.0624601
201409,18546,0.54428065
201409,23166,0.25508028
201409,19178,0.8135201
201409,22968,0.16369255
201409,21908,0.53677183
201409,22789,0.18188143
201409,22710,0.3241433
201409,23096,0.12087064
201409,20480,0.10870813
201409,22362,0.23231895
201409,20424,0.7217985
201409,23029,0.6160771
201409,18378,0.8327757
201409,19863,0.33883688
201409,19410,0.5514284
201409,19847,0.28189358
201409,19340,0.52301055
201409,20090,0.20529495
201409,22777,0.34605768
201409,18640,0.1151022
201409,18564,0.50827307
201409,20256,0.054179717
201409,20571,0.3806062
201409,20020,0.1910774
201409,18200,0.0921526
201409,19510,0.543183
201409,21011,0.061595593
201409,19497,0.19518235
201409,18649,0.11186553
201409,19901,0.47511643
201409,21506,0.05227067
201409,19785,0.13681775
201409,22846,0.52399266
201409,22811,0.672074
201409,19501,0.48154876
201409,23369,0.2631896
201409,23316,0.2918822
201409,21314,0.13620587
201409,22102,0.7580193
201409,19124,0.2879188
201409,22004,0.1438407
201409,20661,0.6203934
201409,21513,0.15908073
201409,22078,0.44710612
201409,18817,0.6332734
201409,22067,0.37190774
201409,21884,0.28452015
201409,23049,0.27834654
201409,21425,0.70954186
201409,19383,0.4477271
201409,23329,0.12064532
201409,23082,0.57055616
201409,22561,0.45296416
201409,22316,0.36617666
201409,18487,0.2774524
201409,22978,0.49518773
201409,22585,0.39015996
201409,18617,0.7130789
201409,21478,0.48786226
201409,20214,0.40394625
201409,19118,0.06989313
201409,21699,0.36269817
201409,21334,0.36910304
201409,21841,0.40089315
201409,21462,0.69533265
201409,21905,0.357372
201409,19283,0.68745804
201409,21643,0.56080824
201409,20572,0.15391088
201409,20166,0.6536639
201409,20465,0.3184715
201409,21553,0.30616874
201409,22713,0.13758986
201409,21839,0.2724657
201409,19416,0.13593581
201409,19028,0.09797432
201409,20215,0.24218762
201409,21075,0.0989778
201409,19016,0.36885256
201409,22003,0.7815843
201409,21753,0.42484644
201409,18412,0.53375393
201409,21558,0.26618424
201409,23066,0.6227334
201409,20860,0.5116936
201409,22437,0.21280634
201409,21014,0.14695887
201409,19896,0.2849454
201409,21451,0.324838
201409,21645,0.22705302
201409,23332,0.4775728
201409,22142,0.4126015
201409,20365,0.08642188
201409,22261,0.3119131
201409,22048,0.6347018
201409,21424,0.20806156
201409,19041,0.3236746
201409,22671,0.8184389
201409,22795,0.2578118
201409,19884,0.4275657
201409,19772,0.67264587
201409,22032,0.1026442
201409,18499,0.56063837
201409,20997,0.6100291
201409,21466,0.3137979
201409,19309,0.59101415
201409,20798,0.5232902
201409,22612,0.056755967
201409,18970,0.8295911
201409,18396,0.68351626
201409,19163,0.12950565
201409,21095,0.66063756
201409,20700,0.26215655
201409,22409,0.559897
201409,21077,0.49549168
201409,20604,0.6032105
201409,22432,0.7331514
201409,18793,0.2985473
201409,18331,0.58952653
201409,19902,0.3724687
201409,23294,0.09587241
201409,22356,0.31379524
201409,19760,0.34563377
201409,21361,0.14020075
201409,20817,0.22248928
201409,18276,0.70207524
201409,19174,0.46853042
201409,19647,0.46349853
201409,19430,0.54828936
201409,22453,0.45729297
201409,22830,0.47496447
201409,19727,0.1446463
201409,20293,0.21592984
201409,22746,0.09056468
201409,20484,0.54028815
201409,21635,0.56546956
201409,20946,0.33874997
201409,19668,0.5079653
201409,21671,0.17945577
201409,19256,0.74834144
201409,22085,0.13918626
201409,21497,0.26073393
201409,19850,0.41110507
201409,20950,0.87443525
201409,22108,0.27440393
201409,18835,0.1407223
201409,21168,0.47925022
201409,22283,0.48407963
201409,21505,0.4030133
201409,22161,0.20960228
201409,19292,0.28487268
201409,19537,0.39758098
201409,19514,0.31759238
201409,21087,0.3894115
201409,22688,0.55141413
201409,22555,0.24404255
201409,20419,0.2325439
201409,23070,0.3403867
201409,23010,0.16927083
201409,21892,0.15415457
201409,21515,0.4793704
201409,21935,0.40419838
201409,23018,0.12969305
201409,18424,0.23437512
201409,21420,0.41171527
201409,21501,0.2631833
201409,22702,0.58550406
201409,21655,0.111424394
201409,19255,0.4170449
201409,19763,0.38923433
201409,21898,0.22336595
201409,21200,0.34608892
201409,21688,0.25937915
201409,22273,0.053696368
201409,19464,0.47983658
201409,19488,0.12461205
201409,20483,0.098784134
201409,22264,0.09267804
201409,22298,0.19195625
201409,21922,0.59229755
201409,18451,0.54855305
201409,18950,0.041912485
201409,23253,0.25838664
201409,23275,0.36147398
201409,19939,0.38878056
201409,21319,0.565746
201409,22524,0.6668383
201409,22502,0.115662046
201409,19584,0.06542253
201409,22891,0.32843983
201409,21604,0.20882498
201409,22892,0.32344067
201409,19963,0.523783
201409,19793,0.31195164
201409,19660,0.48788008
201409,21005,0.20369531
201409,22361,0.12069067
201409,21156,0.346131
201409,21540,0.09686932
201409,18630,0.56451446
201409,20845,0.5894935
201409,19538,0.11502576
201409,22360,0.7886456
201409,19734,0.55891347
201409,22433,0.12785198
201409,18876,0.502696
201409,18503,0.45302922
201409,18690,0.6308694
201409,21971,0.41616666
201409,23220,0.2306231
201409,18938,0.5538872
201409,22009,0.49405226
201409,23089,0.579407
201409,18222,0.49981827
201409,22115,0.3266794
201409,23055,0.51122737
201409,22543,0.40725675
201409,22900,0.22827625
201409,22229,0.06092327
201409,21120,0.1289326
201409,19532,0.041636176
201409,20357,0.58955795
201409,20810,0.24045861
201409,18414,0.50631833
201409,20945,0.5383645
201409,19389,0.21074495
201409,21614,0.5895259
201409,22274,0.14873993
201409,18543,0.60995936
201409,21140,0.14635031
201409,21552,0.3516574
201409,23075,0.49691588
201409,22136,0.27992117
201409,21488,0.140871
201409,22858,0.8362737
201409,18574,0.61877906
201409,20722,0.28949267
201409,20659,0.490444
201409,18363,0.49956194
201409,20775,0.28427133
201409,18886,0.6264126
201409,20183,0.7013878
201409,23069,0.099711716
201409,19984,0.6731894
201409,18351,0.5043905
201409,20291,0.13869792
201409,19742,0.25291222
201409,18290,0.14054216
201409,19228,0.7689703
201409,21910,0.55858964
201409,18852,0.21832375
201409,19780,0.52327895
201409,18541,0.7620981
201409,22785,0.2847903
201409,22406,0.4101461
201409,22634,0.13074456
201409,22106,0.14996009
201409,22977,0.10981851
201409,22715,0.4875296
201409,22150,0.6779918
201409,21812,0.29326722
201409,22732,0.32509544
201409,22526,0.080098234
201409,18279,0.28424725
201409,22498,0.20050675
201409,22584,0.68654436
201409,20587,0.5665257
201409,20257,0.2780014
201409,19158,0.80422616
201409,22868,0.27783668
