CODMES,CODSOLICITUD,prediction_single
201405,14901,0.1984589
201405,15388,0.31720126
201405,15576,0.16260397
201405,15298,0.20915638
201405,15964,0.3299814
201405,12748,0.10402587
201405,13374,0.08524339
201405,16981,0.18803594
201405,15437,0.15979525
201405,15271,0.09255079
201405,16256,0.2155469
201405,14983,0.13371594
201405,14811,0.35683316
201405,13579,0.06879189
201405,17363,0.3495188
201405,14955,0.09458454
201405,17022,0.085961595
201405,17557,0.29556167
201405,16583,0.13723372
201405,14756,0.0743677
201405,14501,0.17605032
201405,17816,0.09133385
201405,15341,0.31997663
201405,17260,0.47594044
201405,15901,0.27686962
201405,17897,0.11087512
201405,14626,0.2857001
201405,17790,0.070252344
201405,14682,0.23244631
201405,17508,0.23428154
201405,15046,0.21783786
201405,15583,0.28189674
201405,14729,0.5914467
201405,14718,0.1379015
201405,14852,0.12191633
201405,13126,0.11670292
201405,14506,0.1891685
201405,16810,0.37853932
201405,17257,0.24827087
201405,17453,0.12584424
201405,15150,0.4874122
201405,17534,0.09269187
201405,18055,0.17587614
201405,17482,0.18027323
201405,17888,0.066366896
201405,14844,0.071299866
201405,16767,0.20914249
201405,15037,0.16771676
201405,14575,0.21282741
201405,16120,0.0927527
201405,15900,0.21725509
201405,15022,0.4170959
201405,10557,0.19825126
201405,16148,0.15158501
201405,16514,0.04840573
201405,14296,0.1452178
201405,14292,0.186521
201405,15209,0.098658085
201405,13741,0.058985446
201405,13886,0.075195596
201405,13362,0.14254859
201405,12295,0.40489748
201405,14453,0.094870314
201405,16960,0.16216083
201405,12545,0.09993997
201405,11496,0.27611062
201405,14363,0.5213501
201405,14561,0.13205087
201405,14662,0.044273615
201405,17237,0.1047185
201405,13031,0.067902185
201405,13082,0.14679438
201405,17143,0.044550627
201405,16138,0.39652535
201405,17092,0.06266183
201405,18120,0.2868559
201405,15329,0.042818952
201405,16839,0.1216266
201405,16970,0.19580945
201405,16559,0.11175415
201405,18142,0.32072756
201405,15367,0.2948895
201405,16906,0.24150498
201405,15303,0.07933254
201405,15377,0.3476612
201405,15826,0.16114433
201405,7516,0.26083872
201405,14443,0.20794751
201405,14000,0.08267123
201405,14430,0.061881803
201405,17772,0.099165745
201405,14636,0.26637536
201405,15908,0.41842258
201405,16227,0.057633914
201405,17117,0.07575966
201405,14737,0.14916474
201405,15021,0.3849818
201405,14701,0.17490171
201405,17890,0.064971395
201405,17750,0.12014637
201405,14524,0.05386081
201405,16023,0.1270238
201405,18088,0.11832542
201405,14587,0.11794886
201405,16893,0.30971822
201405,14923,0.17088966
201405,16620,0.42374706
201405,16968,0.14935459
201405,16555,0.039422624
201405,10497,0.22598423
201405,16474,0.051285654
201405,12962,0.41336566
201405,16702,0.19562365
201405,16196,0.1399044
201405,16235,0.18119033
201405,17681,0.21030496
201405,16557,0.18824436
201405,16302,0.30184484
201405,17071,0.093833685
201405,16144,0.13382252
201405,10643,0.16833182
201405,13641,0.10044746
201405,16260,0.16912219
201405,16774,0.037473097
201405,14725,0.1777445
201405,16428,0.05064946
201405,17448,0.5915648
201405,16089,0.3163933
201405,17204,0.18242186
201405,16605,0.30079302
201405,18099,0.19756436
201405,16595,0.24037771
201405,16275,0.05677879
201405,15765,0.35403097
201405,14812,0.117737785
201405,14806,0.07849505
201405,14590,0.18044807
201405,17707,0.097532466
201405,14988,0.32193232
201405,14563,0.066151775
201405,11445,0.11098759
201405,17939,0.04495252
201405,12596,0.15236348
201405,17909,0.30595255
201405,17197,0.19279371
201405,13402,0.17982872
201405,13616,0.03264534
201405,17920,0.10290727
201405,13382,0.13340747
201405,13178,0.2430953
201405,13468,0.06745122
201405,13771,0.5569634
201405,15308,0.0617719
201405,14881,0.24036914
201405,17692,0.04372357
201405,18071,0.06426615
201405,17410,0.46037495
201405,15028,0.39512277
201405,14677,0.039674886
201405,18040,0.13412662
201405,17938,0.15630454
201405,14933,0.18458833
201405,17872,0.10079313
201405,5426,0.34184918
201405,14819,0.11564875
201405,17552,0.29810217
201405,17352,0.13575941
201405,15880,0.16188456
201405,15178,0.41225153
201405,14760,0.19203699
201405,18038,0.03783983
201405,15627,0.2621801
201405,9980,0.26442492
201405,15073,0.21876201
201405,14108,0.13119286
201405,15942,0.16408472
201405,18103,0.1652592
201405,17840,0.28275755
201405,15589,0.34725043
201405,13822,0.28274816
201405,15549,0.3850599
201405,18086,0.11587597
201405,14628,0.19009449
201405,15347,0.05548172
201405,15990,0.22089715
201405,17461,0.20047851
201405,14688,0.25899678
201405,13399,0.26030436
201405,16458,0.25748774
201405,16618,0.3659543
201405,16947,0.057320673
201405,17486,0.082652606
201405,14975,0.39812592
201405,16381,0.12868981
201405,13181,0.29890266
201405,16325,0.26801655
201405,17559,0.046077434
201405,16135,0.19517674
201405,13098,0.31199437
201405,13260,0.12436218
201405,17588,0.3198612
201405,17615,0.36964583
201405,18011,0.16735215
201405,11684,0.09845732
201405,14142,0.06303934
201405,16333,0.065180115
201405,16266,0.20345037
201405,10787,0.09474325
201405,14155,0.110439464
201405,16250,0.1885444
201405,16997,0.04967904
201405,15804,0.042173997
201405,15252,0.09359737
201405,17694,0.13338663
201405,17879,0.38299733
201405,10339,0.09078108
201405,17662,0.17826584
201405,16153,0.37203777
201405,17206,0.32280317
201405,13899,0.11777869
201405,17023,0.27196115
201405,16238,0.09883556
201405,12357,0.156587
201405,17854,0.30504712
201405,17937,0.06424019
201405,17093,0.120524384
201405,17182,0.138134
201405,14530,0.0832504
201405,12839,0.07236278
201405,14691,0.14638266
201405,17175,0.09849352
201405,16883,0.25687268
201405,17160,0.085078456
201405,12781,0.22340025
201405,18095,0.048561122
201405,16904,0.2844367
201405,17013,0.27327013
201405,15852,0.23949414
201405,16269,0.047475975
201405,16533,0.51043534
201405,14865,0.10657247
201405,15609,0.2096555
201405,18016,0.14481801
201405,15320,0.19332124
201405,16262,0.07932444
201405,18104,0.37653035
201405,12905,0.043935332
201405,12666,0.3531018
201405,14834,0.16444103
201405,15663,0.13314746
201405,15870,0.08059593
201405,14694,0.2696392
201405,17173,0.10105569
201405,13667,0.07873832
201405,17317,0.04536783
201405,16128,0.11558254
201405,15660,0.06212167
201405,14728,0.14111881
201405,17037,0.107376285
201405,17303,0.08464586
201405,12505,0.040272687
201405,14660,0.07165077
201405,14804,0.34805086
201405,18079,0.068535924
201405,16670,0.09793537
201405,14786,0.0540214
201405,15167,0.093087934
201405,13878,0.04307471
201405,16591,0.1409605
201405,16510,0.2958493
201405,16542,0.03550095
201405,16194,0.31593725
201405,6235,0.2287272
201405,15181,0.20511524
201405,17833,0.04724671
201405,17409,0.26573974
201405,16790,0.1431592
201405,13912,0.27487606
201405,16003,0.18610877
201405,14698,0.42697862
201405,14887,0.11126987
201405,16587,0.03448208
201405,13928,0.49192557
201405,17737,0.34821096
201405,15745,0.50526416
201405,16357,0.037615918
201405,15671,0.14439596
201405,14450,0.16459647
201405,15818,0.12200569
201405,15632,0.22621027
201405,15405,0.20978752
201405,15604,0.10656166
201405,17108,0.053119045
201405,14409,0.20961446
201405,17039,0.1666572
201405,18098,0.16301477
201405,12614,0.2163817
201405,14510,0.37572402
201405,13549,0.64821124
201405,14895,0.06920662
201405,14706,0.19398466
201405,16317,0.14504899
201405,15250,0.047565527
201405,17992,0.30944774
201405,14921,0.45666602
201405,17853,0.109851144
201405,17436,0.20937149
201405,15396,0.07775678
201405,15372,0.2303891
201405,11322,0.15540998
201405,16504,0.37073556
201405,16248,0.19002211
201405,16864,0.14886376
201405,18036,0.13015696
201405,17496,0.063078865
201405,16030,0.09159379
201405,15808,0.39020935
201405,16881,0.122439295
201405,14783,0.17551604
201405,13558,0.11601017
201405,16873,0.201414
201405,14298,0.40278074
201405,18084,0.2722589
201405,16051,0.050491225
201405,11876,0.13370486
201405,17745,0.103727855
201405,15169,0.06467494
201405,13952,0.10146277
201405,17865,0.14581437
201405,11116,0.42970142
201405,17889,0.09718252
201405,15934,0.13997896
201405,15788,0.3784447
201405,17809,0.38622388
201405,13311,0.2826504
201405,17137,0.08750675
201405,17158,0.062146366
201406,15257,0.36729577
201406,17454,0.34872866
201406,16000,0.27402547
201406,15285,0.33603907
201406,15968,0.32628813
201406,18134,0.28313184
201406,17498,0.1395127
201406,15850,0.06484425
201406,18092,0.19882123
201406,15094,0.10625991
201406,16756,0.14049867
201406,14351,0.03491392
201406,15823,0.17779057
201406,15270,0.11650782
201406,15497,0.07903888
201406,17727,0.3735782
201406,14112,0.04792016
201406,15888,0.37787446
201406,15118,0.061693598
201406,11779,0.05703983
201406,17478,0.23503774
201406,16114,0.04835712
201406,17484,0.07938232
201406,15531,0.07418619
201406,17168,0.19988379
201406,17499,0.11633323
201406,15483,0.1115671
201406,17742,0.28826335
201406,16920,0.072194934
201406,17764,0.27558303
201406,15923,0.1379292
201406,15905,0.26763824
201406,11767,0.043551024
201406,14366,0.40554065
201406,14471,0.42023158
201406,18065,0.30539027
201406,17766,0.102370985
201406,15889,0.059028823
201406,16101,0.12755546
201406,15906,0.043008745
201406,14634,0.12183871
201406,14598,0.12551102
201406,16663,0.22238114
201406,13537,0.033914465
201406,16941,0.35860866
201406,15432,0.2214293
201406,16285,0.20940447
201406,18017,0.22753839
201406,16598,0.22236788
201406,16011,0.059447438
201406,17467,0.15641437
201406,15345,0.13523456
201406,16610,0.17466459
201406,15519,0.14178786
201406,17598,0.051082462
201406,17858,0.06569065
201406,16635,0.040900216
201406,13645,0.2697111
201406,16041,0.324896
201406,18068,0.10631262
201406,17538,0.06580192
201406,15002,0.09103164
201406,17230,0.19128262
201406,16743,0.09337899
201406,15025,0.24313402
201406,15378,0.14610709
201406,17866,0.06624095
201406,16966,0.35782444
201406,12129,0.46142426
201406,17447,0.22881758
201406,14685,0.25515696
201406,16803,0.22378917
201406,16786,0.43783817
201406,16990,0.22786026
201406,16909,0.096744284
201406,12344,0.12149332
201406,15796,0.05937575
201406,15438,0.15602323
201406,14455,0.20837346
201406,14644,0.061704695
201406,17922,0.17246538
201406,16746,0.30631426
201406,13849,0.12747735
201406,15445,0.17522897
201406,16061,0.08470205
201406,13742,0.03384554
201406,17099,0.06662792
201406,14309,0.36796582
201406,16903,0.33058494
201406,14584,0.1443794
201406,14562,0.05665728
201406,17381,0.06694293
201406,15425,0.1329494
201406,13584,0.21785043
201406,17873,0.03637115
201406,14476,0.05173333
201406,15191,0.07427075
201406,15488,0.037299767
201406,15288,0.104443826
201406,16401,0.21983635
201406,12847,0.23921378
201406,16459,0.25482422
201406,17159,0.31780186
201406,18035,0.09370122
201406,13759,0.29612708
201406,16204,0.51049536
201406,16215,0.1645451
201406,9604,0.2496273
201406,17703,0.31034973
201406,13979,0.08838019
201406,17776,0.08615341
201406,16368,0.24225403
201406,15108,0.13282312
201406,8544,0.07305176
201406,14508,0.36271363
201406,17665,0.099165276
201406,14643,0.08636275
201406,16980,0.28122112
201406,15926,0.39145204
201406,16276,0.13891089
201406,15450,0.103521675
201406,16561,0.34252644
201406,15927,0.34591818
201406,12895,0.15164918
201406,10873,0.35643378
201406,12237,0.10438795
201406,15573,0.33251375
201406,18019,0.041340504
201406,14336,0.35884076
201406,13840,0.42493078
201406,16178,0.29379115
201406,15757,0.3563651
201406,17724,0.4143951
201406,17623,0.47676644
201406,10600,0.34890404
201406,17803,0.20829898
201406,14787,0.35045192
201406,17012,0.12132168
201406,17799,0.26792133
201406,17699,0.43564937
201406,16580,0.21346284
201406,16691,0.16450115
201406,14856,0.06887831
201406,15482,0.2577744
201406,14027,0.12956496
201406,9666,0.13657907
201406,12831,0.07685598
201406,15087,0.03382688
201406,15185,0.5255046
201406,14601,0.4566371
201406,18109,0.2324721
201406,17602,0.44117653
201406,14325,0.4047202
201406,16581,0.073704705
201406,17127,0.20113027
201406,17481,0.20243976
201406,16334,0.14833388
201406,16360,0.4520982
201406,15916,0.13454086
201406,14034,0.24447785
201406,14586,0.23574074
201406,14542,0.30098182
201406,14732,0.05380257
201406,16507,0.057838526
201406,15389,0.33749482
201406,16057,0.43883774
201406,14141,0.2805811
201406,15756,0.068311974
201406,15070,0.36023536
201406,14535,0.1104262
201406,17122,0.045957476
201406,12950,0.08408482
201406,17849,0.050786424
201406,14611,0.14973414
201406,16825,0.03766438
201406,13983,0.29000992
201406,16829,0.4507294
201406,14953,0.24928062
201406,16812,0.11169594
201406,14750,0.11802488
201406,14344,0.21620636
201406,16395,0.27884614
201406,16992,0.04585426
201406,17329,0.080115415
201406,17608,0.19206652
201406,14936,0.109844945
201406,13909,0.2964521
201406,17754,0.14183624
201406,17229,0.17235017
201406,18020,0.14768545
201406,15494,0.10659891
201406,16795,0.13617606
201406,17631,0.3284487
201406,18125,0.19104928
201406,17578,0.04583271
201406,16365,0.0417529
201406,17343,0.19432108
201406,14396,0.09394793
201406,13407,0.16318043
201406,15952,0.08834719
201406,15538,0.16472165
201406,17179,0.46995813
201406,16508,0.11896815
201406,14361,0.08456281
201406,15791,0.06418972
201406,13094,0.20039406
201406,15041,0.4427548
201406,12803,0.10633047
201406,8677,0.16903251
201406,17746,0.22627828
201406,14693,0.19012871
201406,15872,0.19747958
201406,17592,0.06890172
201406,15824,0.06394189
201406,12318,0.04083941
201406,12467,0.20615458
201406,14566,0.18451549
201406,17591,0.16137893
201406,16295,0.27500504
201406,17906,0.37456617
201406,14659,0.16684373
201406,16972,0.21562085
201406,12439,0.34013346
201406,14567,0.47878897
201406,15767,0.18987092
201406,17676,0.22360139
201406,13147,0.058557663
201406,15650,0.07931157
201406,16082,0.16640623
201406,15120,0.114681795
201406,15726,0.10318948
201406,13304,0.28168124
201406,16922,0.059924614
201406,14968,0.047586583
201406,17032,0.40710482
201406,15429,0.17641523
201406,17225,0.19892123
201406,16346,0.059438698
201406,16758,0.19831939
201406,16154,0.26020014
201406,13450,0.24364416
201406,13543,0.33745474
201406,16491,0.058674574
201406,15306,0.4100694
201406,11722,0.46192113
201406,12930,0.2857893
201406,14451,0.044301637
201406,18062,0.1961204
201406,18106,0.302455
201406,14505,0.07981367
201406,14679,0.10491239
201406,16047,0.3094836
201406,16211,0.2500245
201406,13544,0.40887615
201406,17572,0.11766079
201406,13724,0.107766576
201406,14594,0.13252647
201406,16241,0.047006056
201406,16453,0.076896556
201406,15168,0.13658263
201406,11675,0.23314936
201406,15741,0.044048365
201406,15140,0.2999727
201406,17986,0.49552202
201406,16210,0.14591454
201406,17704,0.22830324
201406,13973,0.0911631
201406,13945,0.09907832
201406,16964,0.044263862
201406,15922,0.045013674
201406,17832,0.18932252
201406,14753,0.09183649
201406,15498,0.0558269
201406,14464,0.21996929
201406,14610,0.41008282
201406,14012,0.28469226
201406,15591,0.34169814
201406,9862,0.17828922
201406,17633,0.295495
201406,13217,0.15894438
201406,15630,0.04266493
201406,17521,0.21946888
201406,15651,0.1939979
201406,16237,0.093046136
201406,12824,0.10494522
201406,16268,0.08419511
201406,17418,0.09314686
201406,17463,0.18733373
201406,15878,0.4831455
201406,13638,0.059116676
201406,15918,0.03651243
201406,16292,0.17979954
201406,17129,0.05560032
201406,17600,0.19414032
201406,17380,0.16952589
201406,14387,0.054042555
201406,15338,0.108130775
201406,17165,0.14877653
201406,17684,0.4161309
201406,17069,0.04456194
201406,13710,0.049848028
201406,16398,0.058890197
201406,18022,0.06979909
201406,15145,0.12377522
201406,9990,0.08325145
201406,16733,0.083767354
201406,17701,0.07923798
201406,17095,0.06885751
201406,17625,0.33810836
201406,17298,0.049358293
201406,16355,0.040921144
201406,15829,0.09084446
201406,14723,0.11435274
201406,17970,0.30437285
201406,15799,0.4434555
201406,13832,0.21901831
201406,16706,0.20728159
201406,15344,0.20870137
201406,17863,0.33617255
201406,17193,0.09131565
201406,14126,0.2075226
201406,15517,0.25488243
201406,14930,0.16213518
201406,9882,0.25520086
201406,17847,0.20838502
201406,14423,0.045165993
201406,12987,0.28221598
201406,18064,0.033851746
201406,14192,0.13519344
201406,16315,0.13740276
201406,13580,0.315501
201406,12857,0.09852313
201406,17051,0.07931349
201406,16141,0.3261494
201406,16882,0.27063578
201406,16290,0.10163779
201406,15314,0.46952748
201406,16015,0.22744423
201406,17506,0.30153838
201406,15530,0.17778872
201406,13633,0.3457652
201406,16566,0.26405558
201406,15657,0.2620133
201406,16877,0.1653172
201406,15426,0.17014611
201406,16050,0.05023585
201406,18115,0.0529798
201406,15170,0.27179605
201406,14007,0.17010704
201406,16240,0.16417162
201406,11625,0.05440881
201406,17119,0.41438973
201406,16096,0.057652496
201406,11911,0.2527214
201406,12850,0.101077184
201406,18033,0.07274823
201406,16703,0.18184392
201406,12790,0.10898838
201406,10629,0.07850444
201406,15315,0.0583746
201406,16251,0.305097
201406,12417,0.10444073
201406,13313,0.11966733
201406,15867,0.35715598
201406,17774,0.041006412
201406,14124,0.06630772
201406,14044,0.21761516
201406,16429,0.098226614
201406,15499,0.061794534
201406,16384,0.17602353
201406,16615,0.4668183
201406,12325,0.086594686
201406,13927,0.29987484
201406,13000,0.14844173
201406,12811,0.18496321
201406,15376,0.21264026
